fecha_carga,comprobantes,monto,clae,clae6_desc,edicion,clae2,clae2_desc,clae3,clae3_desc,letra,letra_desc
2022-01-02,11,309541,771190,"Alquiler de vehículos automotores n.c.p., sin conductor ni operarios (Incluye: camiones, remolques, etc.)",previaje 2,77,Alquiler y leasing,771,Alquiler de vehículos automotores y equipo de transporte sin conductor ni operarios,N,ACTIVIDADES ADMINISTRATIVAS Y SERVICIOS DE APOYO
2022-01-02,4,94391.7,771290,"Alquiler de equipo de transporte n.c.p. sin conductor ni operarios (Incluye: equipo ferroviario, motocicletas)",previaje 2,77,Alquiler y leasing,771,Alquiler de vehículos automotores y equipo de transporte sin conductor ni operarios,N,ACTIVIDADES ADMINISTRATIVAS Y SERVICIOS DE APOYO
2022-01-02,6795,390377032.24,791100,Servicios minoristas de agencias de viajes,previaje 2,79,"Agencias de viajes, servicios de reservas y actividades conexas",791,Servicios de agencias de viaje y otras actividades complementarias de apoyo turístico,N,ACTIVIDADES ADMINISTRATIVAS Y SERVICIOS DE APOYO
2022-01-02,241,22632719.58,791200,Servicios mayoristas de agencias de viajes,previaje 2,79,"Agencias de viajes, servicios de reservas y actividades conexas",791,Servicios de agencias de viaje y otras actividades complementarias de apoyo turístico,N,ACTIVIDADES ADMINISTRATIVAS Y SERVICIOS DE APOYO
2022-01-02,75,1640166.31,791901,Servicios de turismo aventura,previaje 2,79,"Agencias de viajes, servicios de reservas y actividades conexas",791,Servicios de agencias de viaje y otras actividades complementarias de apoyo turístico,N,ACTIVIDADES ADMINISTRATIVAS Y SERVICIOS DE APOYO
2022-01-02,125,1802257.41,791909,Servicios complementarios de apoyo turístico n.c.p.,previaje 2,79,"Agencias de viajes, servicios de reservas y actividades conexas",791,Servicios de agencias de viaje y otras actividades complementarias de apoyo turístico,N,ACTIVIDADES ADMINISTRATIVAS Y SERVICIOS DE APOYO
2022-01-02,113,1006909,900011,Producción de espectáculos teatrales y musicales,previaje 2,90,Servicios artísticos y de espectáculos,900,Servicios artísticos y de espectáculos,R,"SERVICIOS  ARTÍSTICOS, CULTURALES, DEPORTIVOS  Y DE ESPARCIMIENTO"
2022-01-02,16,120145.5,910300,"Servicios de jardines botánicos, zoológicos y de parques nacionales",previaje 2,91,"Servicios de bibliotecas, archivos y museos y  servicios culturales n.c.p.",910,"Servicios de bibliotecas, archivos y museos y  servicios culturales ncp",R,"SERVICIOS  ARTÍSTICOS, CULTURALES, DEPORTIVOS  Y DE ESPARCIMIENTO"
2022-01-02,14,156133.03,939010,Servicios de parques de diversiones y parques temáticos,previaje 2,93,"Actividades deportivas, recreativas y de entretenimiento",939,Servicios de esparcimiento ncp,R,"SERVICIOS  ARTÍSTICOS, CULTURALES, DEPORTIVOS  Y DE ESPARCIMIENTO"
2022-01-02,44,594902,939090,Servicios de entretenimiento n.c.p.,previaje 2,93,"Actividades deportivas, recreativas y de entretenimiento",939,Servicios de esparcimiento ncp,R,"SERVICIOS  ARTÍSTICOS, CULTURALES, DEPORTIVOS  Y DE ESPARCIMIENTO"
2022-01-02,25,771874,942000,Servicios de sindicatos,previaje 2,94,Servicios de asociaciones,942,Servicios de sindicatos,S,SERVICIOS DE ASOCIACIONES Y SERVICIOS PERSONALES
2022-01-03,24,268889,491120,Servicio de transporte ferroviario interurbano de pasajeros,previaje 2,49,Transporte terrestre y por tuberías,491,Servicio de transporte ferroviario,H,SERVICIO DE TRANSPORTE Y ALMACENAMIENTO
2022-01-03,25,164875,492140,"Servicio de transporte automotor urbano y suburbano no regular de pasajeros de oferta libre,  excepto mediante taxis y remises, alquiler de autos con chofer y transporte escolar (Incluye servicios urbanos especiales como charters, servicios contratados, servicios para ámbito portuario o aeroportuario, servicio de hipódromos y espectáculos deportivos y culturales)",previaje 2,49,Transporte terrestre y por tuberías,492,Servicio de transporte automotor,H,SERVICIO DE TRANSPORTE Y ALMACENAMIENTO
2022-01-03,5439,92818421.15,492150,"Servicio de transporte automotor interurbano regular de pasajeros, E1203excepto transporte internacional (Incluye los llamados servicios de larga distancia)",previaje 2,49,Transporte terrestre y por tuberías,492,Servicio de transporte automotor,H,SERVICIO DE TRANSPORTE Y ALMACENAMIENTO
2022-01-03,168,1975560.68,492180,Servicio de transporte automotor turístico de pasajeros,previaje 2,49,Transporte terrestre y por tuberías,492,Servicio de transporte automotor,H,SERVICIO DE TRANSPORTE Y ALMACENAMIENTO
2022-01-03,114,1583134.39,492190,Servicio de transporte automotor de pasajeros n.c.p.,previaje 2,49,Transporte terrestre y por tuberías,492,Servicio de transporte automotor,H,SERVICIO DE TRANSPORTE Y ALMACENAMIENTO
2022-01-03,43,684245.01,501100,Servicio de transporte marítimo de pasajeros,previaje 2,50,Transporte marítimo y pluvial,501,Servicio de transporte marítimo,H,SERVICIO DE TRANSPORTE Y ALMACENAMIENTO
2022-01-03,39,822780.12,502101,Servicio de transporte fluvial y lacustre de pasajeros,previaje 2,50,Transporte marítimo y pluvial,502,Servicio de transporte fluvial y lacustre,H,SERVICIO DE TRANSPORTE Y ALMACENAMIENTO
2022-01-03,8912,274084122.04,511000,Servicio de transporte aéreo de pasajeros,previaje 2,51,Transporte aéreo,511,Servicio de transporte aéreo de pasajeros,H,SERVICIO DE TRANSPORTE Y ALMACENAMIENTO
2022-01-03,2488,146825430.45,551022,"Servicios de alojamiento en hoteles, hosterías y residenciales similares, excepto por hora, que incluyen servicio de restaurante al público",previaje 2,55,Servicios de alojamiento,551,"Servicios de alojamiento, excepto en camping",I,SERVICIOS DE ALOJAMIENTO Y SERVICIOS DE COMIDA
2022-01-03,2103,111630751.29,551023,"Servicios de alojamiento en hoteles, hosterías y residenciales similares, excepto por hora, que no incluyen servicio de restaurante al público",previaje 2,55,Servicios de alojamiento,551,"Servicios de alojamiento, excepto en camping",I,SERVICIOS DE ALOJAMIENTO Y SERVICIOS DE COMIDA
2022-01-03,890,57398614.53,551090,"Servicios de hospedaje temporal n.c.p. (Incluye hospedaje en estancias, residencias para estudiantes y albergues juveniles, apartamentos turísticos, etc.)",previaje 2,55,Servicios de alojamiento,551,"Servicios de alojamiento, excepto en camping",I,SERVICIOS DE ALOJAMIENTO Y SERVICIOS DE COMIDA
2022-01-03,70,3079603,552000,Servicios de alojamiento en campings (Incluye refugios de montaña),previaje 2,55,Servicios de alojamiento,552,Servicios de alojamiento en campings,I,SERVICIOS DE ALOJAMIENTO Y SERVICIOS DE COMIDA
2022-01-03,523,22055210.59,771110,Alquiler de automóviles sin conductor,previaje 2,77,Alquiler y leasing,771,Alquiler de vehículos automotores y equipo de transporte sin conductor ni operarios,N,ACTIVIDADES ADMINISTRATIVAS Y SERVICIOS DE APOYO
2022-01-03,39,622078.57,771190,"Alquiler de vehículos automotores n.c.p., sin conductor ni operarios (Incluye: camiones, remolques, etc.)",previaje 2,77,Alquiler y leasing,771,Alquiler de vehículos automotores y equipo de transporte sin conductor ni operarios,N,ACTIVIDADES ADMINISTRATIVAS Y SERVICIOS DE APOYO
2022-01-03,17,506361.18,771290,"Alquiler de equipo de transporte n.c.p. sin conductor ni operarios (Incluye: equipo ferroviario, motocicletas)",previaje 2,77,Alquiler y leasing,771,Alquiler de vehículos automotores y equipo de transporte sin conductor ni operarios,N,ACTIVIDADES ADMINISTRATIVAS Y SERVICIOS DE APOYO
2022-01-03,16874,1008732877.09,791100,Servicios minoristas de agencias de viajes,previaje 2,79,"Agencias de viajes, servicios de reservas y actividades conexas",791,Servicios de agencias de viaje y otras actividades complementarias de apoyo turístico,N,ACTIVIDADES ADMINISTRATIVAS Y SERVICIOS DE APOYO
2022-01-03,650,49328498.1,791200,Servicios mayoristas de agencias de viajes,previaje 2,79,"Agencias de viajes, servicios de reservas y actividades conexas",791,Servicios de agencias de viaje y otras actividades complementarias de apoyo turístico,N,ACTIVIDADES ADMINISTRATIVAS Y SERVICIOS DE APOYO
2022-01-03,174,3197353.97,791901,Servicios de turismo aventura,previaje 2,79,"Agencias de viajes, servicios de reservas y actividades conexas",791,Servicios de agencias de viaje y otras actividades complementarias de apoyo turístico,N,ACTIVIDADES ADMINISTRATIVAS Y SERVICIOS DE APOYO
2022-01-03,376,6382719.38,791909,Servicios complementarios de apoyo turístico n.c.p.,previaje 2,79,"Agencias de viajes, servicios de reservas y actividades conexas",791,Servicios de agencias de viaje y otras actividades complementarias de apoyo turístico,N,ACTIVIDADES ADMINISTRATIVAS Y SERVICIOS DE APOYO
2022-01-03,358,4246749,900011,Producción de espectáculos teatrales y musicales,previaje 2,90,Servicios artísticos y de espectáculos,900,Servicios artísticos y de espectáculos,R,"SERVICIOS  ARTÍSTICOS, CULTURALES, DEPORTIVOS  Y DE ESPARCIMIENTO"
2022-01-03,4,26000,900091,"Servicios de espectáculos artísticos n.c.p. (Incluye espectáculos circenses, de títeres, mimos, etc.)",previaje 2,90,Servicios artísticos y de espectáculos,900,Servicios artísticos y de espectáculos,R,"SERVICIOS  ARTÍSTICOS, CULTURALES, DEPORTIVOS  Y DE ESPARCIMIENTO"
2022-01-03,3,19540,910200,Servicios de museos y preservación de lugares y edificios históricos,previaje 2,91,"Servicios de bibliotecas, archivos y museos y  servicios culturales n.c.p.",910,"Servicios de bibliotecas, archivos y museos y  servicios culturales ncp",R,"SERVICIOS  ARTÍSTICOS, CULTURALES, DEPORTIVOS  Y DE ESPARCIMIENTO"
2022-01-03,30,247716.02,910300,"Servicios de jardines botánicos, zoológicos y de parques nacionales",previaje 2,91,"Servicios de bibliotecas, archivos y museos y  servicios culturales n.c.p.",910,"Servicios de bibliotecas, archivos y museos y  servicios culturales ncp",R,"SERVICIOS  ARTÍSTICOS, CULTURALES, DEPORTIVOS  Y DE ESPARCIMIENTO"
2022-01-03,21,222619.03,939010,Servicios de parques de diversiones y parques temáticos,previaje 2,93,"Actividades deportivas, recreativas y de entretenimiento",939,Servicios de esparcimiento ncp,R,"SERVICIOS  ARTÍSTICOS, CULTURALES, DEPORTIVOS  Y DE ESPARCIMIENTO"
2022-01-03,65,1730056,939090,Servicios de entretenimiento n.c.p.,previaje 2,93,"Actividades deportivas, recreativas y de entretenimiento",939,Servicios de esparcimiento ncp,R,"SERVICIOS  ARTÍSTICOS, CULTURALES, DEPORTIVOS  Y DE ESPARCIMIENTO"
2022-01-03,46,1729335.47,942000,Servicios de sindicatos,previaje 2,94,Servicios de asociaciones,942,Servicios de sindicatos,S,SERVICIOS DE ASOCIACIONES Y SERVICIOS PERSONALES
2022-01-03,6,388520,949910,"Servicios de mutuales, excepto mutuales de salud y financieras",previaje 2,94,Servicios de asociaciones,949,Servicios de asociaciones ncp,S,SERVICIOS DE ASOCIACIONES Y SERVICIOS PERSONALES
2022-01-03,6,431281.91,949990,Servicios de asociaciones n.c.p.,previaje 2,94,Servicios de asociaciones,949,Servicios de asociaciones ncp,S,SERVICIOS DE ASOCIACIONES Y SERVICIOS PERSONALES
2022-09-06,3,93350,491120,Servicio de transporte ferroviario interurbano de pasajeros,previaje 3,49,Transporte terrestre y por tuberías,491,Servicio de transporte ferroviario,H,SERVICIO DE TRANSPORTE Y ALMACENAMIENTO
2022-09-06,82,528101,492110,Servicio de transporte automotor urbano y suburbano regular de pasajeros,previaje 3,49,Transporte terrestre y por tuberías,492,Servicio de transporte automotor,H,SERVICIO DE TRANSPORTE Y ALMACENAMIENTO
2022-09-06,8,29780,492140,"Servicio de transporte automotor urbano y suburbano no regular de pasajeros de oferta libre,  excepto mediante taxis y remises, alquiler de autos con chofer y transporte escolar (Incluye servicios urbanos especiales como charters, servicios contratados, servicios para ámbito portuario o aeroportuario, servicio de hipódromos y espectáculos deportivos y culturales)",previaje 3,49,Transporte terrestre y por tuberías,492,Servicio de transporte automotor,H,SERVICIO DE TRANSPORTE Y ALMACENAMIENTO
2022-09-06,905,13363791.79,492150,"Servicio de transporte automotor interurbano regular de pasajeros, E1203excepto transporte internacional (Incluye los llamados servicios de larga distancia)",previaje 3,49,Transporte terrestre y por tuberías,492,Servicio de transporte automotor,H,SERVICIO DE TRANSPORTE Y ALMACENAMIENTO
2022-09-06,11,301935,492180,Servicio de transporte automotor turístico de pasajeros,previaje 3,49,Transporte terrestre y por tuberías,492,Servicio de transporte automotor,H,SERVICIO DE TRANSPORTE Y ALMACENAMIENTO
2022-09-06,44,402204.5,492190,Servicio de transporte automotor de pasajeros n.c.p.,previaje 3,49,Transporte terrestre y por tuberías,492,Servicio de transporte automotor,H,SERVICIO DE TRANSPORTE Y ALMACENAMIENTO
2022-09-06,9,268310,501100,Servicio de transporte marítimo de pasajeros,previaje 3,50,Transporte marítimo y pluvial,501,Servicio de transporte marítimo,H,SERVICIO DE TRANSPORTE Y ALMACENAMIENTO
2022-09-06,5,399000,502101,Servicio de transporte fluvial y lacustre de pasajeros,previaje 3,50,Transporte marítimo y pluvial,502,Servicio de transporte fluvial y lacustre,H,SERVICIO DE TRANSPORTE Y ALMACENAMIENTO
2022-09-06,4567,195607249.39,511000,Servicio de transporte aéreo de pasajeros,previaje 3,51,Transporte aéreo,511,Servicio de transporte aéreo de pasajeros,H,SERVICIO DE TRANSPORTE Y ALMACENAMIENTO
2022-09-06,405,26877357.13,551022,"Servicios de alojamiento en hoteles, hosterías y residenciales similares, excepto por hora, que incluyen servicio de restaurante al público",previaje 3,55,Servicios de alojamiento,551,"Servicios de alojamiento, excepto en camping",I,SERVICIOS DE ALOJAMIENTO Y SERVICIOS DE COMIDA
2022-09-06,565,31807109.14,551023,"Servicios de alojamiento en hoteles, hosterías y residenciales similares, excepto por hora, que no incluyen servicio de restaurante al público",previaje 3,55,Servicios de alojamiento,551,"Servicios de alojamiento, excepto en camping",I,SERVICIOS DE ALOJAMIENTO Y SERVICIOS DE COMIDA
2022-09-06,265,15787515.56,551090,"Servicios de hospedaje temporal n.c.p. (Incluye hospedaje en estancias, residencias para estudiantes y albergues juveniles, apartamentos turísticos, etc.)",previaje 3,55,Servicios de alojamiento,551,"Servicios de alojamiento, excepto en camping",I,SERVICIOS DE ALOJAMIENTO Y SERVICIOS DE COMIDA
2022-09-06,12,1191922,552000,Servicios de alojamiento en campings (Incluye refugios de montaña),previaje 3,55,Servicios de alojamiento,552,Servicios de alojamiento en campings,I,SERVICIOS DE ALOJAMIENTO Y SERVICIOS DE COMIDA
2022-09-06,95,4352166.46,771110,Alquiler de automóviles sin conductor,previaje 3,77,Alquiler y leasing,771,Alquiler de vehículos automotores y equipo de transporte sin conductor ni operarios,N,ACTIVIDADES ADMINISTRATIVAS Y SERVICIOS DE APOYO
2022-09-06,1867,162432291.84,791100,Servicios minoristas de agencias de viajes,previaje 3,79,"Agencias de viajes, servicios de reservas y actividades conexas",791,Servicios de agencias de viaje y otras actividades complementarias de apoyo turístico,N,ACTIVIDADES ADMINISTRATIVAS Y SERVICIOS DE APOYO
2022-09-06,63,6949425.2,791200,Servicios mayoristas de agencias de viajes,previaje 3,79,"Agencias de viajes, servicios de reservas y actividades conexas",791,Servicios de agencias de viaje y otras actividades complementarias de apoyo turístico,N,ACTIVIDADES ADMINISTRATIVAS Y SERVICIOS DE APOYO
2022-09-06,5,157358.98,791901,Servicios de turismo aventura,previaje 3,79,"Agencias de viajes, servicios de reservas y actividades conexas",791,Servicios de agencias de viaje y otras actividades complementarias de apoyo turístico,N,ACTIVIDADES ADMINISTRATIVAS Y SERVICIOS DE APOYO
2022-09-06,39,452826.64,791909,Servicios complementarios de apoyo turístico n.c.p.,previaje 3,79,"Agencias de viajes, servicios de reservas y actividades conexas",791,Servicios de agencias de viaje y otras actividades complementarias de apoyo turístico,N,ACTIVIDADES ADMINISTRATIVAS Y SERVICIOS DE APOYO
2022-09-06,6,268076,942000,Servicios de sindicatos,previaje 3,94,Servicios de asociaciones,942,Servicios de sindicatos,S,SERVICIOS DE ASOCIACIONES Y SERVICIOS PERSONALES
2022-09-06,7,687289,949990,Servicios de asociaciones n.c.p.,previaje 3,94,Servicios de asociaciones,949,Servicios de asociaciones ncp,S,SERVICIOS DE ASOCIACIONES Y SERVICIOS PERSONALES
2022-09-07,31,920950,491120,Servicio de transporte ferroviario interurbano de pasajeros,previaje 3,49,Transporte terrestre y por tuberías,491,Servicio de transporte ferroviario,H,SERVICIO DE TRANSPORTE Y ALMACENAMIENTO
2022-09-07,187,1029279,492110,Servicio de transporte automotor urbano y suburbano regular de pasajeros,previaje 3,49,Transporte terrestre y por tuberías,492,Servicio de transporte automotor,H,SERVICIO DE TRANSPORTE Y ALMACENAMIENTO
2022-09-07,8,35150,492140,"Servicio de transporte automotor urbano y suburbano no regular de pasajeros de oferta libre,  excepto mediante taxis y remises, alquiler de autos con chofer y transporte escolar (Incluye servicios urbanos especiales como charters, servicios contratados, servicios para ámbito portuario o aeroportuario, servicio de hipódromos y espectáculos deportivos y culturales)",previaje 3,49,Transporte terrestre y por tuberías,492,Servicio de transporte automotor,H,SERVICIO DE TRANSPORTE Y ALMACENAMIENTO
